2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.878
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
2019-01-22,0.885
